gen,best_train_mse,mean_train_mse,val_mse,sigma,diversity
130,0.01123138413,0.8752442888,0.009861283383,0.133386019,0.9526954812
131,0.01123138413,0.8722999636,0.009861283383,0.1332656278,0.9673827266
132,0.01123138413,0.8582025243,0.009861283383,0.1331453454,0.9949483089
133,0.01123138413,0.9291064068,0.009861283383,0.1330251715,0.9972475965
134,0.01123138413,0.7271789139,0.009861283383,0.132905106,1.011791351
135,0.01123138413,0.9769887413,0.009861283383,0.132785149,1.019957001
136,0.01123138413,0.7042965684,0.009861283383,0.1326653002,0.9887857974
137,0.01123138413,0.8429193503,0.009861283383,0.1325455595,0.9632829485
138,0.01123138413,0.8056202043,0.009861283383,0.132425927,0.9579142298
139,0.01123138413,0.8342597298,0.009861283383,0.1323064024,0.9383490748
140,0.01123138413,1.015292912,0.009861283383,0.1321869857,0.926231378
141,0.01123138413,0.9149689138,0.009861283383,0.1320676768,0.8584368335
142,0.01123138413,0.6162683604,0.009861283383,0.1319484756,0.7712930074
143,0.01123138413,0.6961823969,0.009861283383,0.131829382,0.7525504782
144,0.01123138413,0.7107842676,0.009861283383,0.1317103958,0.7289578612
145,0.01123138413,0.6792472176,0.009861283383,0.1315915171,0.7324742949
146,0.01123138413,0.70914621,0.009861283383,0.1314727456,0.7367351862
147,0.01123138413,0.6344500441,0.009861283383,0.1313540814,0.7408758706
148,0.01123138413,0.6816688045,0.009861283383,0.1312355242,0.7694469568
149,0.01123138413,0.8881357202,0.009861283383,0.1311170741,0.7762354723
150,0.01123138413,0.504691446,0.009861283383,0.1309987308,0.7792123225
151,0.01123138413,0.7246663565,0.009861283383,0.1308804944,0.7944750934
152,0.01123138413,0.8507489436,0.009861283383,0.1307623647,0.7974136935
153,0.01123138413,0.5912422912,0.009861283383,0.1306443416,0.8051769769
154,0.01123138413,0.5593619561,0.009861283383,0.1305264251,0.813122047
155,0.01123138413,0.513941628,0.009861283383,0.1304086149,0.7978282682
156,0.01123138413,0.5776121788,0.009861283383,0.1302909112,0.7916674995
157,0.01123138413,0.7466441121,0.009861283383,0.1301733136,0.8054516247
158,0.01123138413,0.6224440859,0.009861283383,0.1300558222,0.8059037466
159,0.01123138413,0.5831482598,0.009861283383,0.1299384368,0.8109076297
160,0.01123138413,0.6909622261,0.009861283383,0.1298211574,0.8210671269
161,0.01123138413,0.6306399047,0.009861283383,0.1297039838,0.8202318417
162,0.01123138413,0.5237819922,0.009861283383,0.129586916,0.8239878357
163,0.01123138413,0.5564975284,0.009861283383,0.1294699539,0.827001172
164,0.01123138413,0.6539150021,0.009861283383,0.1293530973,0.8210738993
165,0.01123138413,0.6252437498,0.009861283383,0.1292363462,0.8292515806
166,0.01123138413,0.6562022343,0.009861283383,0.1291197004,0.8390723893
167,0.01123138413,0.7098743004,0.009861283383,0.12900316,0.8427627548
168,0.01123138413,0.6736721449,0.009861283383,0.1288867247,0.8639990272
169,0.01123138413,0.6143644188,0.009861283383,0.1287703946,0.8922401834
170,0.01123138413,0.8737988048,0.009861283383,0.1286541694,0.9151809854
171,0.01123138413,0.527892391,0.009861283383,0.1285380491,0.9342923688
172,0.01123138413,0.5888577201,0.009861283383,0.1284220336,0.9511198245
173,0.01123138413,0.7303972815,0.009861283383,0.1283061229,0.9691135033
174,0.01123138413,0.7234286863,0.009861283383,0.1281903168,0.9986640459
175,0.01123138413,0.719804516,0.009861283383,0.1280746152,1.032971951
176,0.01123138413,0.8749050866,0.009861283383,0.127959018,1.037092102
177,0.01123138413,0.6825004931,0.009861283383,0.1278435251,1.029630497
178,0.01123138413,0.6458223838,0.009861283383,0.1277281365,1.049612634
179,0.01123138413,0.9409253738,0.009861283383,0.1276128521,1.075278342
180,0.01123138413,0.8932244563,0.009861283383,0.1274976717,1.077112428
181,0.01123138413,0.8300978015,0.009861283383,0.1273825952,1.065917843
182,0.01123138413,0.7878212341,0.009861283383,0.1272676226,1.038735543
183,0.01123138413,0.5927859938,0.009861283383,0.1271527538,1.052324403
184,0.01123138413,0.6552649723,0.009861283383,0.1270379887,1.063338798
185,0.01123138413,0.7307997704,0.009861283383,0.1269233272,1.05540849
186,0.01123138413,0.6788819889,0.009861283383,0.1268087691,1.069940341
187,0.01123138413,0.7323084762,0.009861283383,0.1266943144,1.072883569
188,0.01123138413,1.004826414,0.009861283383,0.1265799631,1.065065678
189,0.01123138413,0.9223452217,0.009861283383,0.126465715,1.073677312
190,0.01123138413,0.8334531604,0.009861283383,0.1263515699,1.078696067
191,0.01123138413,0.9915094362,0.009861283383,0.1262375279,1.098986437
192,0.01123138413,1.163322413,0.009861283383,0.1261235889,1.109451073
193,0.01123138413,0.8348818847,0.009861283383,0.1260097526,1.116700064
194,0.01123138413,1.256019359,0.009861283383,0.1258960192,1.144273788
195,0.01123138413,0.8025251044,0.009861283383,0.1257823883,1.16679356
196,0.01123138413,0.6681392217,0.009861283383,0.1256688601,1.182892585
197,0.01123138413,0.8604835082,0.009861283383,0.1255554343,1.200259054
198,0.01123138413,0.9189197213,0.009861283383,0.1254421108,1.220455981
