epoch,train_mse,val_mse,grad_norm
86,0.001539616446,0.0009702086716,0.1148047111
87,0.001169967718,0.0005459641436,0.1404730767
88,0.00121645714,0.0006161219398,0.2054722727
89,0.00192631648,0.001164333607,0.1712938163
90,0.001558292266,0.0007356844048,0.3495734889
91,0.001441978518,0.0007427021062,0.3306683762
92,0.00178852087,0.001221299658,0.1718895972
93,0.001408789772,0.0007127495879,0.1782464231
94,0.001132125325,0.0005191852933,0.1874511655
95,0.001191092986,0.0006641047539,0.1468155484
96,0.002556200831,0.001923909138,0.3762340429
97,0.001502892546,0.0007361690931,0.2092813915
98,0.001600950534,0.000836997829,0.3039179001
99,0.001458586614,0.0007793858164,0.2893144702
100,0.001308609501,0.0007476337648,0.3724333501
101,0.001593089311,0.001052130411,0.272789234
102,0.001805059019,0.001159807333,0.324546218
103,0.001838931934,0.001419362871,0.1984648566
104,0.001936670436,0.001273449057,0.1990711185
105,0.001371814161,0.0007749712993,0.2201175401
106,0.001422300067,0.0007456495112,0.142726949
107,0.001847919976,0.001437490745,0.1645948115
108,0.001883826759,0.00133991693,0.177458331
109,0.001111275171,0.0005806930859,0.4619791272
110,0.002535747707,0.001989724901,0.5820328705
111,0.002293463713,0.001532126064,0.3209848581
112,0.001558042681,0.0008873766503,0.217184836
113,0.001412994656,0.0008590909038,0.1355966211
114,0.001294558678,0.0005398178868,0.3601161674
115,0.003079025548,0.00208610976,0.329352056
116,0.001600312191,0.0008813331561,0.2006021698
117,0.001335571143,0.0006802212084,0.1610498042
118,0.001130777291,0.0006446558032,0.1550633132
119,0.001122019461,0.0006493778415,0.1633067848
120,0.001039598338,0.0005274060314,0.1703456108
121,0.001181833176,0.0006229518442,0.1681062394
122,0.001205453229,0.0007881171536,0.1559230476
123,0.002269916055,0.001354298983,0.6905909127
124,0.00183863267,0.0015365073,0.2813261129
125,0.001383775014,0.0008632113834,0.1669519914
126,0.001040134312,0.0004210766845,0.1665639264
127,0.001034190127,0.0004650332964,0.09903631513
128,0.001189311605,0.0006604414451,0.1604562525
129,0.0009914360949,0.000483729339,0.1727168272
130,0.001861574854,0.001637738565,0.2673171724
131,0.001899979596,0.001279899988,0.2543864573
132,0.002908970961,0.002037193741,0.2413114044
133,0.00141685964,0.00107658749,0.2772436584
134,0.001510484148,0.001104640227,0.5231059724
135,0.001230234333,0.0006359682934,0.1171281399
136,0.00113907382,0.0005844511533,0.1351679696
137,0.002273433273,0.001423956187,0.2760291876
138,0.004306600475,0.003694058286,0.2614203673
139,0.0009884660553,0.0004913180964,0.3425485601
140,0.001103039519,0.0007018264106,0.2438072567
141,0.00179973822,0.001135443635,0.2341819493
142,0.001265159857,0.0006141519966,0.2344922947
143,0.001393431704,0.0007457447187,0.1655984904
144,0.001360489732,0.0007085053341,0.1988588683
145,0.0008673048664,0.0004845326184,0.2634724867
146,0.001272898213,0.001011542745,0.1987546635
147,0.00121028272,0.0008606216872,0.2601544073
148,0.001437589245,0.0008521233233,0.3552339127
149,0.002422083669,0.001560846006,0.2187239205
150,0.001337529429,0.0006609183783,0.2229002311
151,0.00148841995,0.0009781690049,0.2830868184
152,0.001501952637,0.001196609785,0.1418440152
153,0.001038039357,0.0006880063646,0.1947855836
154,0.0008457746959,0.0005418701491,0.1723387078
155,0.001264675717,0.001008432472,0.2398888817
156,0.0008728468308,0.0004876793865,0.1519869787
157,0.001121080756,0.0007393830556,0.2378957996
158,0.001688951927,0.001493055222,0.2383308978
159,0.001270966642,0.0008245176629,0.2798785668
160,0.001259177518,0.0006293231635,0.7011141795
161,0.001710813534,0.0007833886514,0.9091188392
162,0.001369569007,0.0009085245847,0.2947418724
163,0.001331540836,0.0009169856548,0.1275184377
164,0.001598343558,0.001187962063,0.1307680738
165,0.001145680447,0.0007038947455,0.1987197755
166,0.001292855641,0.0006583291085,0.1099435386
167,0.001159666096,0.0006847337576,0.1261254351
168,0.001039910466,0.0005356042011,0.1327521616
169,0.001135361117,0.0005497957659,0.116381753
170,0.000872266572,0.0004141503877,0.1378340788
171,0.001440453296,0.0009278019827,0.2611473078
172,0.001421975189,0.0009732716891,0.1455456754
173,0.001387028825,0.001109120842,0.2398874022
174,0.001012589714,0.0005487103148,0.1447559814
175,0.0009762182974,0.0006544854376,0.1710551973
176,0.001462502217,0.0008435268562,0.544502873
177,0.001647639465,0.0004882831271,0.2005292291
178,0.001605149688,0.001047331152,0.8631643451
179,0.001401282219,0.0006934147975,0.2021869008
180,0.001326853884,0.0010859714,0.2234008669
181,0.00106749948,0.0006499831937,0.276673005
182,0.001103356359,0.0005514520861,0.1907438769
183,0.001211114263,0.000772542095,0.2156187411
184,0.001254236037,0.0009416613704,0.1730705772
185,0.001029229329,0.0005640627592,0.200888806
186,0.001654776267,0.001005397808,0.2683131832
187,0.001346347635,0.0007137686199,0.1440801649
188,0.002863053077,0.001641486605,0.7644014872
189,0.00233958745,0.001539553091,0.3542479195
190,0.0012710094,0.0006089679182,0.4778617991
191,0.001070427298,0.0005491967663,0.2245308672
192,0.0009162036262,0.000446878549,0.1556360446
193,0.001035283718,0.0006751009556,0.186863021
194,0.001751420233,0.001325520671,0.2610326419
195,0.001785340236,0.0009853682657,0.4896733856
196,0.0009494416332,0.000514602985,0.1667783343
197,0.0009589655725,0.0005045905003,0.135934647
198,0.0009167496639,0.0005304735745,0.2546373074
199,0.001101153501,0.000546667734,0.1479206551
200,0.001188939632,0.0008148478285,0.1532077079
201,0.001395041238,0.000901982883,0.1338254485
202,0.001687766512,0.001250499132,0.1927604007
203,0.001132497321,0.0006520741512,0.1413734169
204,0.0009144014608,0.0005133753408,0.1581780352
205,0.000938207435,0.0006785777884,0.1905639053
206,0.0009665854154,0.0005085671038,0.2206323441
207,0.0008081885785,0.0003887809167,0.1510856055
208,0.0008263728259,0.0004561981475,0.2080172513
209,0.0009181740812,0.0004752083794,0.1485619638
210,0.0008862885844,0.0005804608948,0.1788824879
211,0.001421238108,0.00120059824,0.2696930656
212,0.001216725528,0.0008899487508,0.1847357828
213,0.001661796084,0.001049458159,0.244329288
214,0.0009307595452,0.0006185646259,0.1919150117
215,0.0008494678361,0.0005637360665,0.2269566725
216,0.000788348106,0.0003551561564,0.1532222858
217,0.001025227194,0.0006737665,0.2022866756
218,0.001110767493,0.0009755801246,0.221308639
219,0.0007470337945,0.0004560832371,0.2306822989
220,0.0008347369344,0.0004409990785,0.1589358231
221,0.001104575275,0.0007509584656,0.1873665112
222,0.001067433854,0.0006800252728,0.4581907643
223,0.001114314917,0.000813435169,0.2465784713
224,0.0008276878568,0.0005647130434,0.1507155627
225,0.0008603833031,0.0005581055692,0.2074231634
226,0.0008154896406,0.0004948640307,0.1854348922
227,0.0009407938518,0.0006060969252,0.2915883446
228,0.0008545370145,0.0004631091127,0.2585068013
229,0.00138476577,0.001231287866,0.155050076
230,0.001063715147,0.0006785106538,0.2454163431
231,0.0007263802612,0.0003787657073,0.1873114728
232,0.00104748764,0.0008905334381,0.2367912981
233,0.0007163847032,0.0005476862761,0.2687639808
234,0.001325155466,0.0007681245991,0.1005766861
235,0.001503834852,0.0009901505278,0.3240330846
236,0.0009304964456,0.0007353427103,0.2584842403
237,0.0008242924714,0.0004655927551,0.2775661339
238,0.0007905655354,0.00054471568,0.2287174057
239,0.0006249902315,0.0003399303744,0.1322195418
240,0.001150687525,0.0008048576328,0.2557851934
241,0.000814602458,0.0004387466324,0.2417432499
242,0.000926246052,0.0005943104746,0.2278367494
243,0.0008982037191,0.0007451051254,0.1724369536
244,0.0007032397497,0.0004914721438,0.3269749566
245,0.001037470085,0.0007489355424,0.3154381556
246,0.001085047162,0.0008012424089,0.2378450133
247,0.000657509669,0.0003805048377,0.1842315647
248,0.0009534908769,0.0005942816414,0.238949016
249,0.0007312167867,0.0006256351137,0.150524787
250,0.0006825940534,0.0004407933392,0.336387264
251,0.001607092313,0.00127950007,0.235423323
252,0.0008575031449,0.0005617186939,0.2692374044
253,0.001345787582,0.0007777478453,0.2657260267
254,0.00139743751,0.001404679055,0.2052967678
255,0.0009628164909,0.0007178308933,0.2642113841
256,0.000952341129,0.0007811949726,0.3685097809
257,0.0006613156193,0.0004064687732,0.08852748136
258,0.0007495540875,0.000429616178,0.1495980054
259,0.0008397901632,0.000509464407,0.2440994699
260,0.0006863018777,0.0003712519557,0.3052462441
261,0.0006342608647,0.0004864286661,0.1241604208
262,0.001302307665,0.0008583940441,0.2880329786
263,0.0009736331743,0.0009094571927,0.3837943933
264,0.001292395938,0.0007698635746,0.3822465047
265,0.0007440933585,0.0004407678371,0.2339725825
266,0.0009040547201,0.0006176939952,0.1654655997
267,0.0008590745332,0.0006396189304,0.2548601054
268,0.001697355224,0.001593539615,0.2371386226
269,0.000905191139,0.0007444365572,0.1776593795
270,0.0008213143813,0.0003735485677,0.1997352499
271,0.0006838714978,0.0005232200414,0.1791101158
272,0.0009693604867,0.0006516500626,0.3964518764
273,0.001039950684,0.0005767082715,0.2188020777
274,0.00161027645,0.00125410204,0.2154547001
275,0.001093845871,0.0007837041273,0.2964833124
276,0.001185352237,0.0006893600556,0.2712694485
277,0.001101590333,0.0007845645061,0.2553247206
278,0.0008258994237,0.0005276910548,0.2463106711
279,0.001358061864,0.0007480512859,0.2716927513
280,0.001307275234,0.0008642173218,1.151908827
281,0.002386424995,0.00129722841,0.4428918977
282,0.001385570093,0.0006645281432,0.1445827262
283,0.0008375288551,0.0004039824025,0.1637280065
284,0.0008897586809,0.0005252118366,0.1320051227
285,0.000794177872,0.000550455033,0.09066998275
286,0.000721224736,0.0004166683202,0.1514580641
287,0.0006079252567,0.0003559132295,0.1034139253
288,0.0007227519231,0.0005436370669,0.1995227279
289,0.001627868661,0.00157837707,0.1362232588
290,0.0008225683333,0.0006699522725,0.2188365584
291,0.0008514328246,0.0006779551506,0.1012701265
292,0.0007898066053,0.0007066954617,0.2021045543
293,0.000944597028,0.0009752015668,0.08878260016
294,0.0006503092159,0.000597550825,0.1790522734
295,0.0006493830904,0.000565560409,0.1841483886
296,0.0007596143084,0.0004584081672,0.1440820247
297,0.0007814732514,0.0004863451864,0.275517953
298,0.0007289054667,0.0004705346565,0.2509304768
299,0.0008403968405,0.0007602496408,0.2083392595
300,0.0006713734392,0.0004639309144,0.1333163104
301,0.0005238168696,0.000343450488,0.4317899483
302,0.0005537789019,0.0004004755396,0.2704030645
303,0.0005602780402,0.0003131453446,0.1572318181
304,0.0006464035513,0.0005106858111,0.1358562333
305,0.0008922792315,0.0006399676393,0.4182138888
306,0.0007648296759,0.0004114508829,0.2746543802
307,0.001363577294,0.001003755367,0.2148615586
308,0.0009076008248,0.0005097345775,0.158611235
309,0.0007494735537,0.0004229588087,0.08918251501
310,0.001084688553,0.0009887314552,0.249046222
311,0.0004820111296,0.0003257237025,0.1858050278
312,0.0008101782106,0.0006245298848,0.1070316529
313,0.001070243542,0.0007997264953,0.4755044013
314,0.0008885010637,0.0006056006144,0.2347797224
315,0.0008473387836,0.0006158693477,0.141882308
316,0.0008079523224,0.0005550338678,0.3918497492
317,0.001218348642,0.000905713738,0.2848005943
318,0.0007029649735,0.0003219985302,0.2633439024
319,0.000630274975,0.0003723098665,0.2350569192
320,0.00092797321,0.0006292366923,0.3254580245
321,0.0006953032479,0.0004817790672,0.2097666885
322,0.0007184798702,0.0004596257781,0.3189586723
323,0.0005577527674,0.0003692070373,0.2631082198
324,0.0008437266312,0.0005597048112,0.2521244495
325,0.0009017871375,0.0005462455513,0.1657979936
326,0.0009035246546,0.0007293752333,0.192435295
327,0.0009116400042,0.0005885120248,0.2180592146
328,0.0008931605793,0.0009352741941,0.1012383889
329,0.0006387599176,0.0005158103222,0.1783768976
330,0.0007113511151,0.0004356064209,0.4375031724
331,0.0006433052141,0.0005507877442,0.4422044131
332,0.0007605717279,0.000453083056,0.1337929891
333,0.0005720726438,0.0005351719881,0.121751228
334,0.0005054902156,0.0003394940927,0.2057000355
335,0.0007223530088,0.0003823246146,0.3040000901
336,0.00080123888,0.0008202125565,0.2252836829
337,0.0005127003548,0.0004243015511,0.1086890902
338,0.0007012850523,0.0006320338593,0.3647622556
339,0.001413756148,0.001435353817,0.3357616436
340,0.0005166195846,0.0003066771068,0.4092542727
341,0.0006253187229,0.0006026670592,0.1833781331
342,0.0006473664437,0.0005136702292,0.321844177
343,0.0004378201349,0.0003172854803,0.2163909287
344,0.0005087084807,0.0004006623449,0.1235597271
345,0.0007767797873,0.0007872608114,0.1041705222
346,0.0006302755016,0.000571007398,0.1837574824
347,0.000773160383,0.0007310003284,0.2453435978
348,0.001774294711,0.00195503524,0.3496956907
349,0.001096055508,0.0008140395422,0.282936948
350,0.0006757772391,0.0004933720721,0.3390853923
351,0.0007727765514,0.0006387093468,0.2525638306
352,0.0005884770989,0.0004980586638,0.2681757254
353,0.0007230415846,0.0006577465787,0.1861490633
354,0.000732862195,0.0008071815116,0.1760611977
355,0.0004921689631,0.0005187772217,0.09245709331
356,0.0004600946108,0.0003543193024,0.1389644641
357,0.000493208938,0.0004087301638,0.176056724
358,0.001540443526,0.001362547559,0.4098581537
359,0.0006979399947,0.0008031879241,0.268562849
360,0.00100628588,0.0006839640388,0.4872097713
361,0.0006996631452,0.0005351415106,0.1565711298
362,0.0004644229086,0.0003819683494,0.4417810488
363,0.0007996127675,0.0006286532172,0.2932305253
364,0.0004971657921,0.0004532260711,0.1414501214
365,0.0005086122403,0.0002689533826,0.2740268475
366,0.0007199672801,0.0005792070719,0.2249518509
367,0.001175178951,0.001129819909,1.133292737
368,0.002997183751,0.001989442699,0.3306284274
369,0.001254913499,0.0007157157613,0.453083382
370,0.0007167833517,0.0003085812962,0.1580325042
371,0.001254185959,0.0004041699726,0.717835823
372,0.001323427613,0.000751683209,0.1215600441
373,0.001009755459,0.0005492735119,0.1719283107
374,0.001504720071,0.001064510901,0.148121736
375,0.0007551148568,0.0004014911349,0.1608692319
376,0.0007661746703,0.0004453035757,0.1555201418
377,0.0007642155341,0.0004682855694,0.177963385
378,0.0005153796715,0.0003339795655,0.1483461591
379,0.0005596391593,0.0003314113095,0.3281627309
380,0.0005593733677,0.0003864006429,0.3248321729
381,0.0007422775617,0.0005273314964,0.439293288
382,0.0006364374759,0.0003272375438,0.2396763657
383,0.0006277416763,0.0004692127709,0.1922858106
384,0.0007343159791,0.0006698049393,0.7517789605
385,0.001146084724,0.0004056427517,0.2517767218
386,0.001039998504,0.0004643693426,0.1757915628
387,0.0008996557745,0.000426861647,0.1266782285
388,0.0007665382648,0.0003046952089,0.1071340504
389,0.0007173593459,0.0002787204454,0.108366965
390,0.001064234906,0.000608227316,0.138444653
391,0.001071520745,0.000528701959,0.1094965025
392,0.0009657015211,0.0004545573239,0.1574006911
393,0.0008567228735,0.0004482663055,0.1460074453
394,0.001072983343,0.0009174267492,0.1655880291
395,0.0009991948818,0.0005971209039,0.1897910234
396,0.0005906361036,0.0003922939681,0.1448126281
397,0.001098219788,0.0006718467928,0.2775830591
398,0.0006308811962,0.0003736763096,0.3203382593
399,0.000615436375,0.0002769322294,0.1909615567
400,0.0008605726132,0.0004374609171,0.2829943988
401,0.0008862495157,0.0005965549437,0.2272430652
402,0.0008940988284,0.0005106596754,0.3143002386
403,0.0005388139875,0.0003199803358,0.2226539522
404,0.0006956178122,0.0003113083668,0.1824429339
405,0.0008670183744,0.0007079743882,0.3248153125
406,0.0008054810329,0.0006105745564,0.2430400472
407,0.0007744957874,0.0004909576626,0.3610080266
408,0.0008674067732,0.0006656997056,0.2850527815
409,0.001058920455,0.0009147688554,0.321222177
410,0.0005720902863,0.0004886610766,0.1754656157
411,0.0004279849495,0.0002536275504,0.1282002474
412,0.0004907416297,0.000328521365,0.2645981017
413,0.0007202393483,0.000650280213,0.2298805042
414,0.0007819124322,0.0005233573619,0.2908784898
415,0.0005188514179,0.0003213480354,0.1474070062
416,0.0008033016305,0.0005066262322,0.4161363242
417,0.0007798819413,0.0005603014219,0.3675462574
418,0.0005649498997,0.0003943099492,0.2138719009
419,0.0006096015056,0.0004262989738,0.2431216314
420,0.0006038953687,0.0005427923374,0.2467196291
421,0.0008705545821,0.000508532013,0.3768737795
422,0.001270670649,0.00116420466,0.3472380211
423,0.000819848064,0.0007210054165,0.3388587985
424,0.0005135136052,0.0003671265877,0.3183713927
425,0.0007084570877,0.0007156570339,0.2603399723
426,0.0006025261189,0.0004585480984,0.2139844461
427,0.0004163326901,0.000345670524,0.2001646722
428,0.0004259838116,0.0003565348595,0.07799672696
429,0.0005199486531,0.0004468104302,0.1998179869
430,0.001038971875,0.0008252917838,0.2960276641
431,0.0007254805702,0.0006349336783,0.2170880259
432,0.000601514231,0.0004556151732,0.2701832229
433,0.0005713256506,0.0005226277529,0.2598233592
434,0.0004348857769,0.0003235815008,0.1808656843
435,0.000744900449,0.0005567575196,0.3795654923
436,0.0004701905713,0.0002921525606,0.3360278972
437,0.000689582188,0.0006062052619,0.1691539416
438,0.0005091041108,0.0004924682958,0.1493249272
439,0.001726908978,0.001594695297,1.238915479
440,0.002460328092,0.001665021572,0.2208646047
441,0.001028488547,0.0006097843537,0.2111774972
442,0.0007563342133,0.0004557023564,0.1435601339
443,0.0007077140066,0.0003842250427,0.1276478337
444,0.0007974233277,0.0005001151844,0.1354212301
445,0.000846528026,0.0007245961637,0.1341311219
446,0.0008398026942,0.0006113686296,0.1251906392
447,0.0008834004624,0.0005453057567,0.1596942595
448,0.001012798836,0.0005058824223,0.1274672899
449,0.000839581367,0.0006816243506,0.1354612548
450,0.0007739307808,0.0005171722534,0.1531104057
451,0.0006877104465,0.0003758563966,0.1101801005
452,0.0009318097537,0.0006392270617,0.1663292282
453,0.0007660424492,0.0006151875494,0.1467694107
454,0.000836360167,0.0005309164581,0.1117008043
455,0.0006006031692,0.0003904652553,0.1346216355
456,0.0005525191891,0.0002864215927,0.1207687507
457,0.0008447797853,0.0005879777766,0.1389919095
458,0.0007419889528,0.0005153373154,0.1547964274
459,0.0007956218568,0.0006517689437,0.1362153491
460,0.0007816593256,0.0006278412533,0.1851592683
461,0.0005490433916,0.0004308743734,0.1897635691
462,0.0007908471628,0.000687354582,0.305159295
463,0.0005772649364,0.0004497064567,0.264789792
464,0.0006085566879,0.0004634465378,0.1987891171
465,0.0007118217093,0.0006669461592,0.2351881493
466,0.0008894405934,0.0006309944822,0.9112856259
467,0.0008660117862,0.0003852669583,0.1807464221
468,0.0006875181914,0.0003632638664,0.2420058584
469,0.0007125503624,0.0003456151442,0.1325525233
470,0.0006794129092,0.000369448655,0.08742426967
471,0.0006561480478,0.0004381127059,0.1086546748
472,0.0006377567753,0.0004539665853,0.1105177897
473,0.0006626077311,0.0004349919265,0.1810179639
474,0.0005197417989,0.0003152004437,0.1157176411
475,0.0005384152918,0.0003656317566,0.09530579566
476,0.0005093946662,0.0004034531967,0.1506354355
477,0.0007463669038,0.0004320377132,0.2833851967
478,0.0009622852049,0.0006694095855,0.2047851978
479,0.0009173930784,0.000528922882,0.131400008
480,0.0005200855251,0.0003604607706,0.1617895476
481,0.0008185759447,0.0005392931182,0.2122852663
482,0.0005463617228,0.0003699472048,0.1196121008
483,0.0005207498091,0.0004020291552,0.1379061072
484,0.0004656082593,0.0004231736931,0.1340715344
485,0.0004519628984,0.0002785380071,0.2912675456
486,0.0008791994714,0.0005953762562,0.1781521583
487,0.001521873379,0.001258494982,0.7114329689
488,0.001188790109,0.0008767629696,0.4739638662
489,0.0006699962758,0.0004967835273,0.3486408195
490,0.0004699903087,0.0004759798698,0.1402480571
491,0.0004818739444,0.000441251395,0.2504104755
492,0.0004479093594,0.0004127950184,0.1391497148
493,0.0007158297407,0.0006749656435,0.4565886969
494,0.0006012556577,0.0004659379295,0.4510110034
495,0.0006246495505,0.0004875797347,0.3042862114
496,0.0003641448193,0.0003512497925,0.1394438445
497,0.0005097707996,0.0005732781544,0.08391812389
498,0.0004228845225,0.0003561466196,0.1694453456
499,0.0007089483784,0.0005953541396,0.4047754099
500,0.0005366116679,0.0003543473838,0.4051146037
501,0.0004412107423,0.0004441995061,0.3101052791
502,0.0004289161777,0.0004599530763,0.06921336455
503,0.0004691517155,0.0003709325645,0.1397388748
504,0.0006112610994,0.0005321809815,0.1397858576
505,0.0004815595051,0.0004602440461,0.08499795547
506,0.0002911709631,0.0003278185883,0.05911573523
507,0.0003944356205,0.0003344718417,0.09646471279
508,0.000562689285,0.0004604297645,0.1400252616
509,0.0006716406066,0.0006907615292,1.077294783
510,0.001475109214,0.0009597896937,0.250813764
511,0.002849059784,0.002090299272,0.1988618615
