epoch,train_loss,val_loss,train_rmse,val_rmse,val_mae,train_r2,val_r2,lr
15,0.03077087365090847,0.028744669631123543,0.17249328598432162,0.16954253419593016,0.13614469079167754,-0.23484365884039837,-0.25867733815281246,0.005
16,0.02975393459200859,0.027734214439988136,0.16895870955122438,0.1665359243980629,0.13448165134690096,-0.18475555196465665,-0.21443125641280059,0.005
17,0.028547048568725586,0.026611100882291794,0.1651961549848229,0.1631290929214468,0.13226596422322773,-0.132576260251152,-0.1652521551918118,0.005
18,0.027289770543575287,0.02565392106771469,0.16184074425186673,0.16016841372822624,0.13045556862300073,-0.08703447714731616,-0.12333895911275383,0.005
19,0.026192426681518555,0.024964837357401848,0.1593770291885122,0.15800264729373598,0.12893645025869133,-0.05419035708411957,-0.09316520359781388,0.005
20,0.025401035323739052,0.024664152413606644,0.15810888951490365,0.15704824503327008,0.1279611032050702,-0.03748102299631606,-0.07999873688371117,0.005
21,0.024998420849442482,0.024769335985183716,0.1578711601724825,0.1573827678390765,0.12824207763021453,-0.03436349733538302,-0.084604569784132,0.005
22,0.024923300370573997,0.025026479735970497,0.15834268753980402,0.15819759408772885,0.12868824450253818,-0.04055156955606054,-0.09586440547172748,0.005
23,0.025072406977415085,0.025423333048820496,0.15909729760717994,0.1594469638397976,0.12931498581656034,-0.050493067106866185,-0.11324199275856528,0.005
24,0.025311950594186783,0.025789562612771988,0.1598524489328353,0.1605912969035817,0.13012968921930326,-0.06048901158732245,-0.1292785603919031,0.005
25,0.02555280551314354,0.02599179558455944,0.1603192599579277,0.16121970379146724,0.13040009876904385,-0.06669186679252781,-0.13813377100010849,0.005
26,0.02570226415991783,0.025987055152654648,0.16034112847341292,0.16120500414000632,0.1302016553179295,-0.06698289306825611,-0.1379262354861921,0.005
27,0.025709278881549835,0.025781722739338875,0.15988009740185832,0.16056687312227283,0.12959253015315653,-0.06085589283923709,-0.12893509028164973,0.005
28,0.02556164562702179,0.02541372925043106,0.15901070565244999,0.15941683737484744,0.12862931737834463,-0.04934987366607868,-0.11282135285836681,0.005
29,0.025284405797719955,0.02495439164340496,0.15790812795397904,0.15796959590566467,0.12742660506851963,-0.03484797595347189,-0.09270790938102014,0.005
30,0.024934975430369377,0.024496672675013542,0.15675504844212143,0.1565141237256547,0.1262619347599496,-0.01978978629628214,-0.07266507450460313,0.005
31,0.02457214519381523,0.024099094793200493,0.15573896116381206,0.15523883106390474,0.12532468557870438,-0.006612065695867253,-0.05525592674547131,0.005
32,0.024254625663161278,0.02378193847835064,0.15496572535355077,0.1542139332370139,0.12457778376367146,0.0033586732973035494,-0.041368172872213727,0.005
33,0.02401437796652317,0.023551711812615395,0.1545570786085756,0.15346566642702433,0.1240885382804596,0.008608056530452712,-0.03128697228120947,0.005
34,0.023887889459729195,0.02340640313923359,0.15439842938636386,0.1529915102586746,0.12409432448210132,0.010642293178913076,-0.024924172269711997,0.005
35,0.02383887581527233,0.02331935241818428,0.15441425845104786,0.15270674809553939,0.12415553405858319,0.010439423111272772,-0.021112352834967485,0.005
36,0.023843761533498764,0.0232694111764431,0.1544875908346053,0.1525431451817469,0.12413932939877956,0.009499301807084692,-0.018925580216394122,0.005
37,0.02386641688644886,0.02323402836918831,0.1545359870079655,0.15242712050818802,0.12405004035447484,0.008878618271985772,-0.017376175314758102,0.005
38,0.023881370201706886,0.02320333570241928,0.15453914574089112,0.1523264083686863,0.12387707753797571,0.008838100593247633,-0.016032211308912636,0.005
39,0.023882349953055382,0.0231541246175766,0.15450321623561045,0.15216480433412366,0.12366587058671359,0.009298926447247946,-0.013877525084080577,0.005
40,0.023871243000030518,0.023086149245500565,0.15444369367986194,0.15194127664989213,0.12342270911742832,0.01006211704438098,-0.010900972936513265,0.005
41,0.02385285496711731,0.023012984544038773,0.15438692434030118,0.15170030689126907,0.12315462757931714,0.01078973226809965,-0.007697058845071547,0.005
42,0.02383532002568245,0.022948594763875008,0.15435319769442388,0.151487938091152,0.12287893071242954,0.011221881563202474,-0.004877636452815803,0.005
43,0.023824909701943398,0.022901134565472603,0.15435178969851973,0.15133121564906013,0.12268095760615505,0.011239920569998785,-0.0027995117540746683,0.005
44,0.023824473842978477,0.02287203073501587,0.15437576221243643,0.15123501012433366,0.12253430148739163,0.010932766302688579,-0.0015249011336995189,0.005
45,0.023831874132156372,0.02285867929458618,0.15441131071389358,0.1511908729513133,0.12242210796469818,0.010477203775649646,-0.0009404064802127632,0.005
46,0.02384285442531109,0.022854512557387352,0.15442293281298125,0.15117709231536627,0.1223415615067077,0.010328241050928999,-0.0007579488165609938,0.005
47,0.023846441879868507,0.022852201014757156,0.15440239619248694,0.15116944122061177,0.12229092586013464,0.010591455347981449,-0.0006566543675519121,0.005
48,0.023840099573135376,0.022853583097457886,0.15434413306695885,0.15117401492228902,0.12226577655933298,0.011338013165824723,-0.0007172059475091253,0.005
49,0.023822110146284103,0.02285616658627987,0.15425255783021563,0.1511825558802657,0.1222703421035986,0.012510848116883633,-0.0008302852363204494,0.005
50,0.02379385195672512,0.022859811782836914,0.15414716033579734,0.1511946169090859,0.12229296656880001,0.013859847788501356,-0.000989979909365113,0.005
51,0.02376134693622589,0.022868288680911064,0.15404829022834682,0.15122264317052883,0.12232856983819865,0.015124464202844079,-0.0013611122628098826,0.005
52,0.02373087778687477,0.02288433164358139,0.15396785559443715,0.15127568126392058,0.12240153060263761,0.016152679726910257,-0.0020636472367125958,0.005
53,0.02370610274374485,0.02290830761194229,0.1539145730293714,0.15135490971254142,0.12248022245567375,0.01683350804676398,-0.003113554766043247,0.005
54,0.023689696565270424,0.022937821224331856,0.15388741817576104,0.15145237321587696,0.12257183171656215,0.017180393809721584,-0.0044058609028243545,0.005
55,0.023681337013840675,0.022968783974647522,0.15387772465866023,0.1515545648685182,0.12270775285574821,0.017304207422501272,-0.005761752807242448,0.005
56,0.023678354918956757,0.022996991872787476,0.15387301433157394,0.1516475908798694,0.12282842095825962,0.017364368797691876,-0.00699682901963028,0.005
57,0.023676903918385506,0.023019401356577873,0.15386311708548864,0.15172145895677333,0.12291723855835618,0.01749077268889776,-0.007978091370778984,0.005
58,0.023673858493566513,0.023035064339637756,0.15384416363611808,0.15177307704741563,0.12295721397853274,0.01773281629606882,-0.008664068892357824,0.005
59,0.02366802655160427,0.02304542250931263,0.15381668541623622,0.15180719082679964,0.12295224492368628,0.01808367189671789,-0.00911755130509384,0.005
60,0.02365957200527191,0.023052247241139412,0.15378582713906017,0.15182966433064354,0.12291053367903454,0.018477611042638342,-0.009416352510727588,0.005
61,0.02365008182823658,0.02305799163877964,0.15375711952776752,0.15184857968350984,0.12284724040724938,0.01884402365410165,-0.00966787985143469,0.005
62,0.023641251027584076,0.023064129054546356,0.15373402035042033,0.15186878392916003,0.12277441468040409,0.01913880276489477,-0.009936580883044943,0.005
63,0.023634150624275208,0.023070989176630974,0.15371664646841057,0.1518913725599315,0.12271362541409497,0.019360489594202335,-0.010237034742252016,0.005
64,0.023628806695342064,0.023078177124261856,0.15370168904383397,0.15191503973408024,0.12267304494245239,0.019551322899797996,-0.010551882362271447,0.005
65,0.023624207824468613,0.023084886372089386,0.15368496869420803,0.15193710718303938,0.122657040880925,0.019764626385240014,-0.010845492814724356,0.005
66,0.023619066923856735,0.02309083752334118,0.15366257281748727,0.1519566976017932,0.12267204195494066,0.020050296886323427,-0.011106181773939072,0.005
67,0.023612186312675476,0.0230959951877594,0.1536336965454505,0.15197366879853091,0.12271846411058163,0.020418566594122223,-0.011332044015473164,0.005
68,0.02360331080853939,0.02310085855424404,0.1536015904070818,0.15198966559538407,0.12279176110005,0.02082794671716015,-0.011544961487844452,0.005
69,0.023593448102474213,0.023106636479496956,0.15356831703748186,0.15200866774675073,0.12288796471195905,0.021252119731851815,-0.011797909370326654,0.005
70,0.023583225905895233,0.02311418019235134,0.15353671985508868,0.1520334798902992,0.12299686368439487,0.021654839438064677,-0.012128244794704202,0.005
71,0.02357352524995804,0.023123594000935555,0.1535066326676891,0.1520644368527916,0.12310884666118482,0.02203823658367332,-0.01254046460415359,0.005
72,0.023564286530017853,0.02313435822725296,0.15348105819940147,0.15209983130936008,0.12321543434559662,0.022364069653488694,-0.013011876475284456,0.005
73,0.023556433618068695,0.023145439103245735,0.15345853119394157,0.15213625217351967,0.12330877993622921,0.022651031366985208,-0.013497073400506876,0.005
74,0.0235495213419199,0.023150308057665825,0.15344733655624132,0.1521522533303135,0.12334588061152395,0.022793619315088054,-0.013710276738699623,0.0025
75,0.023546086624264717,0.02315405197441578,0.15343549255965414,0.15216455827206907,0.12337281762285848,0.022944466929920027,-0.013874246052686612,0.0025
76,0.02354245074093342,0.023156557232141495,0.15342192541425284,0.15217278313827978,0.12338997432672512,0.023117246619983267,-0.013983853775984212,0.0025
77,0.023538285866379738,0.023159043863415718,0.1534076464352477,0.1521809641797814,0.12340116327633753,0.023299075119095014,-0.014092883351529917,0.0025
78,0.023533906787633896,0.023160554468631744,0.15339287498708704,0.1521859192679303,0.12340440979983101,0.023487156910609985,-0.014158923167510995,0.0025
79,0.023529373109340668,0.023161251097917557,0.15337771115571686,0.15218821208730263,0.12340112596983324,0.023680215997215148,-0.014189481851955899,0.0025
80,0.023524722084403038,0.023161405697464943,0.153363475889261,0.15218871757844796,0.12339297857234596,0.023861435643919737,-0.014196219097201368,0.0025
81,0.02352035604417324,0.02316165715456009,0.15334990417870034,0.15218954764850845,0.12338179262440631,0.024034192342459737,-0.014207282416824007,0.0025
82,0.02351619116961956,0.0231638066470623,0.1533360030352807,0.1521965998110871,0.12337215253793728,0.0242111266002617,-0.014301277312893657,0.0025
83,0.02351192757487297,0.023166131228208542,0.15332432808045018,0.15220425189857262,0.12336297813955621,0.02435971345648369,-0.014403273247570736,0.0025
84,0.023508349433541298,0.023168077692389488,0.15331297317082285,0.15221063817551375,0.12335440694801823,0.024504216252640765,-0.01448840091071446,0.0025
85,0.023504868149757385,0.023169608786702156,0.15330078104074546,0.15221565908170354,0.12334888258371146,0.02465936161747828,-0.014555330990814852,0.0025
86,0.02350112982094288,0.02317078411579132,0.1532878613280112,0.15221952436649352,0.12334456789352635,0.02482375203726328,-0.014606857819315477,0.0025
87,0.023497167974710464,0.023171693086624146,0.15327419712393728,0.1522225130197578,0.12334219957371992,0.024997600289092148,-0.014646699460893808,0.0025
88,0.023492977023124695,0.02317240834236145,0.15325994943739873,0.1522248579116253,0.12334223087687869,0.025178855623372187,-0.014677959687414477,0.0025
89,0.023488612845540047,0.023172659799456596,0.15324497652497063,0.1522256926534529,0.12334338064692653,0.025369318933571194,-0.0146890879153323,0.0025
90,0.02348402328789234,0.02317298948764801,0.1532293000369258,0.15222676579819255,0.12334992600878157,0.025568712154542594,-0.014703394463409847,0.0025
91,0.023479219526052475,0.02317359298467636,0.1532135612998567,0.15222875096761668,0.12336035424875491,0.02576887661660332,-0.014729859865564077,0.0025
92,0.023474395275115967,0.023174557834863663,0.15319893781290386,0.15223193255163425,0.1233729677064964,0.02595483895719597,-0.014772276058577338,0.0025
93,0.023469913750886917,0.023176193237304688,0.15318484698073648,0.15223729591059873,0.12338860384870569,0.02613401090034606,-0.014843781212164453,0.0025
94,0.02346559800207615,0.023178452625870705,0.1531709211355934,0.15224470900479475,0.12340686645457863,0.026311068759181322,-0.0149426179087353,0.0025
95,0.02346133068203926,0.02318105846643448,0.15315715116251882,0.15225327400084518,0.12342570023589647,0.026486128980743984,-0.01505681858074337,0.0025
96,0.023457111790776253,0.023184271529316902,0.1531432638042086,0.1522638265029186,0.12344452930029998,0.02666266560224162,-0.015197528334935484,0.0025
97,0.02345285750925541,0.023187408223748207,0.1531293235598489,0.15227411969890295,0.12346148960900613,0.026839858413639228,-0.015334789831181084,0.0025
98,0.02344859018921852,0.0231903288513422,0.15311524728713977,0.15228370939957842,0.12347596367504748,0.027018763898423726,-0.01546267844853566,0.0025
99,0.02344427816569805,0.023193104192614555,0.153101203254456,0.15229282535092395,0.12348771093579297,0.02719724323149386,-0.015584256593345502,0.0025
100,0.023439979180693626,0.02319430187344551,0.15309418410661188,0.15229675690787137,0.12349141371354574,0.02728644030770666,-0.01563669345462837,0.00125
101,0.023437829688191414,0.023195352405309677,0.15308705633254463,0.15230021074945016,0.12349380776197583,0.027377013586187382,-0.015682759938093538,0.00125
102,0.023435644805431366,0.023196350783109665,0.15307985730278148,0.15230348706019434,0.12349522369389704,0.027468488036863525,-0.015726459524793457,0.00125
103,0.023433443158864975,0.023197339847683907,0.15307256833324182,0.15230673178177007,0.1234959055024236,0.027561100924343163,-0.015769738700191382,0.00125
104,0.023431209847331047,0.023198261857032776,0.15306521783843755,0.15230976041563216,0.12349582531487992,0.027654491079521004,-0.015810136457767854,0.00125
105,0.023428961634635925,0.023199135437607765,0.15305780738582905,0.1523126198362059,0.12349513836062861,0.027748638476189913,-0.01584827788298737,0.00125
106,0.023426692932844162,0.02319999784231186,0.15305041306595382,0.15231545157158122,0.12349408906159433,0.02784257636845555,-0.015886050724764456,0.00125
107,0.023424429818987846,0.023200862109661102,0.15304303398799882,0.15231829249004017,0.1234928918229741,0.027936316102148084,-0.01592394676641473,0.00125
108,0.02342217043042183,0.023201758041977882,0.1530354910071384,0.15232123293502092,0.12349179449717568,0.02803213329657228,-0.015963171172824087,0.00125
109,0.023419862613081932,0.023202713578939438,0.1530275809454527,0.15232437186626996,0.12349110153957886,0.02813260838291165,-0.016005044145398717,0.00125
110,0.023417441174387932,0.02320375107228756,0.15301942892991008,0.15232777622278235,0.12349097246765024,0.028236151378314922,-0.0160504588350876,0.00125
111,0.023414945229887962,0.02320488914847374,0.15301092701081576,0.1523315137070703,0.12349151405517796,0.028344132804710598,-0.0161003186742692,0.00125
112,0.023412343114614487,0.023206563666462898,0.1530023286399328,0.15233699871480916,0.12349282449974222,0.02845333314663545,-0.016173493532381178,0.00125
113,0.023409713059663773,0.023208456113934517,0.15299382134467532,0.1523432250747618,0.12349491838089646,0.02856137077771459,-0.016256561878208675,0.00125
114,0.023407110944390297,0.023210329934954643,0.15298561601632568,0.15234936946076916,0.12349736088490107,0.028665567915946544,-0.01633853990538059,0.00125
115,0.023404600098729134,0.02321217767894268,0.1529772138667421,0.1523554266487117,0.12350015758629118,0.028772258640114456,-0.016419357777500032,0.00125
116,0.023402027785778046,0.023214025422930717,0.15296887506740536,0.15236148739698874,0.12350340582502624,0.028878139147487714,-0.01650022636925974,0.00125
117,0.02339947782456875,0.023215889930725098,0.15296081121694224,0.1523676127506116,0.12350717592601088,0.02898052304821752,-0.016581960258975847,0.00125
118,0.023397009819746017,0.023217758163809776,0.15295284595982325,0.15237374488674696,0.1235113375308853,0.029081649844806323,-0.016663787942728492,0.00125
119,0.023394573479890823,0.023219609633088112,0.1529449131051209,0.1523798241884067,0.12351578472348218,0.029182360026644427,-0.016744913849987553,0.00125
120,0.023392146453261375,0.023221442475914955,0.15293694967094187,0.15238583799796782,0.12352047762443485,0.02928345317124703,-0.016825168975284965,0.00125
121,0.02338971197605133,0.02322326973080635,0.15292895154302397,0.15239182900207604,0.12352536134601289,0.02938498144307322,-0.01690512290792623,0.00125
122,0.02338726632297039,0.023225126788020134,0.15292095915863993,0.15239792812160077,0.12353076692984051,0.02948643150242014,-0.016986522941578874,0.00125
123,0.0233848188072443,0.023227041587233543,0.1529129854126606,0.15240420539834246,0.12353717464355905,0.029587639694546475,-0.017070304097955846,0.00125
124,0.023382380604743958,0.023228926584124565,0.15290506061590228,0.15241038586765632,0.12354351846452889,0.029688221361027445,-0.017152796562596606,0.00125
125,0.023379957303404808,0.02323077991604805,0.15289713516560052,0.1524164747833077,0.12354975208122745,0.029788806108815624,-0.01723407030601476,0.00125
126,0.02337753400206566,0.02323169633746147,0.15289316828937555,0.15241947508944348,0.123552791918111,0.02983914920762154,-0.017274119043086067,0.000625
127,0.02337632142007351,0.023232590407133102,0.15288939006909796,0.15242241023035122,0.12355572326596484,0.029887096884423925,-0.01731329870340992,0.000625
128,0.023375164717435837,0.02323358878493309,0.1528856060095997,0.15242568800812833,0.1235588630156702,0.02993511747650035,-0.017357052935764505,0.000625
129,0.023374009877443314,0.023234756663441658,0.15288165924200292,0.15242951506489832,0.12356223389417798,0.02998520160576279,-0.01740814054607487,0.000625
130,0.023372801020741463,0.02323595993220806,0.15287767520736684,0.15243346177344053,0.1235657158345778,0.03003575733911712,-0.01746082673852345,0.000625
131,0.023371582850813866,0.023237166926264763,0.15287366840055222,0.1524374174881791,0.12356920506475433,0.0300866007130971,-0.017513634527100752,0.000625
132,0.02337035723030567,0.023238377645611763,0.15286959468618683,0.1524413894961964,0.12357265184270184,0.030138291727578426,-0.017566661205662415,0.000625
133,0.023369112983345985,0.02323969267308712,0.1528654818711045,0.15244570558688494,0.12357619553179842,0.03019047749037096,-0.017624282986469453,0.000625
134,0.023367855697870255,0.02324105240404606,0.1528614716638553,0.15245016761350674,0.12357973193111829,0.03024135995404964,-0.017683854793703713,0.000625
135,0.02336663007736206,0.023242361843585968,0.1528574819237217,0.15245446376295935,0.12358300504085622,0.03029198140145195,-0.017741213648847065,0.000625
136,0.023365410044789314,0.023243660107254982,0.15285353076070354,0.15245871417295834,0.12358656330950618,0.03034211208388926,-0.01779796341695139,0.000625
137,0.023364201188087463,0.023244908079504967,0.15284970144833973,0.15246280176734475,0.12358992689823725,0.030390695540346013,-0.017852540828759755,0.000625
138,0.023363033309578896,0.023246143013238907,0.1528458409093775,0.15246685543531546,0.12359315755574615,0.030439673944506085,-0.017906666701394514,0.000625
139,0.023361850529909134,0.02324735000729561,0.15284183851182626,0.15247081505062682,0.12359620982813113,0.030490450793175805,-0.017959538142187093,0.000625
140,0.02336062677204609,0.023248540237545967,0.15283767898780473,0.15247472370260293,0.12359912230832763,0.030543219634799557,-0.018011730433003414,0.000625
141,0.023359356448054314,0.02324969880282879,0.15283348362427698,0.15247851039196594,0.12360186540841848,0.03059644169133391,-0.018062295431126918,0.000625
142,0.023358073085546494,0.023250984027981758,0.15282938923991465,0.15248273568432108,0.12360488208954075,0.030648381325371066,-0.018118718732000882,0.000625
143,0.02335682138800621,0.023252276703715324,0.15282527460149137,0.15248697212037607,0.1236077555479914,0.030700576492071696,-0.018175292412238253,0.000625
144,0.02335556410253048,0.0232535507529974,0.15282110467725832,0.1524911530981359,0.12361065473506569,0.030753471538691124,-0.0182311270393416,0.000625
145,0.023354290053248405,0.023254822939634323,0.15281688342562455,0.15249532693185014,0.12361362124537184,0.030807016197896275,-0.018286867788663175,0.000625
146,0.02335299924015999,0.023256095126271248,0.1528126159495904,0.1524994924125597,0.1236166250621823,0.030861145689196734,-0.018342498506289218,0.000625
147,0.023351695388555527,0.023257365450263023,0.15280829344028615,0.15250365853331987,0.12361969834627658,0.030915971692161204,-0.018398139291811333,0.000625
